id,title,tags
32633,Almost Normal,"A gay man approaching a mid-life crisis is tired of being different because he is gay. He wants to be normal. Suddenly he is yanked back in time to when he was in high school. But this time, the world is gay and to be straight is considered deviant behavior. Then something else happens. He meets a girl. And suddenly normal becomes ...well almost normal. Science Fiction Drama Comedy UnitedStatesofAmerica J.AndrewKeitch JoanLauckner TimHammer NilsHaaland highschool rolereversal malehomosexuality lgbt gaytheme"
570744,Greta,"Pedro, a 70-year-old gay nurse, is taking care of Daniela, his ailing transgender friend. In order to find her a vacant hospital bed, he decides to help an arrested and wounded criminal to escape. Drama Brazil MarcoNanini DeniseWeinberg DémickLopes GrettaStarr lgbt gaytheme"
14166,Pretty Persuasion,A 15-year-old girl incites chaos among her friends and a media frenzy when she accuses her drama teacher of sexual harassment. Comedy UnitedStatesofAmerica EvanRachelWood SelmaBlair JaneKrakowski StarkSands sexualharassment
913998,Digging,"Ziba, Ché, Neela and Kofi use their devices to take trips through their memories to settle an argument UnitedKingdom BradleyBanton DoreeneBlackstock AfsanehDehrouyeh Ṣọpẹ́Dìrísù"
490889,Night Wind,"A boy tries to protect his dog, a German shepherd that served with U.S. Army forces after it begins attacking strangers several years after the war. Adventure Drama War UnitedStatesofAmerica CharlesRussell VirginiaChristine GaryGray JohnRidgely dog germanshepherd k9"
87428,That's My Boy,"While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding. Comedy UnitedStatesofAmerica AdamSandler AndySamberg LeightonMeester VanillaIce talkshow olderwomanseducesyoungerguy women'sprison stripclub drinking prisonsentence singlefather incest teacherstudentrelationship troubledchildhood sexcomedy taxevasion estrangedson 1980s unplannedpregnancy fathersonconflict imminentwedding cliché disrespectful brothersisterincest"
1142678,Just One Night,"Two best friends, Rum and Yusra, both devout Muslims, put aside their religious convictions to enjoy a night on the town where secrets are surfaced and their friendship is put to the test. Drama RoxyShabestari TessGranfield MaazAli muslim shortfilm"
199508,Three Women,"The short stories of Guy de Maupassant enjoyed a renaissance in the early 1950s, thanks in great part to the Max Ophuls production Le Plaisir. In Trois Femmes, three De Maupassant stories are dramatized, each conveying the central theme of women falling in love. In the first, a black female carnival entertainer causes an uproar when she falls in love with a white soldier. In the second, a young bride is pressured into having a baby to collect a huge inheritance. And in the final episode, a pregnant girl is ""adopted"" and protected by a small circle of friends. In standard De Maupassant fashion, each of the three stories in Trois Femmes is capped by a surprise twist. Comedy France MarcelleArnold MichelBouquet BettyDaussmond MounedeRivel"
44583,Leo Sonnyboy,"Train driver Leo Mangold has been living alone in his two-room apartment for years. His colleague Adrian Hauser is married and having an affair with Thai go-go dancer Apia. To ensure that she does not lose her residence permit, Adrian asks his friend Leo to marry Apia, and Leo agrees. To deceive the immigration authorities, Apia has to move in with Leo, much to his displeasure. They begin to fall in love with each other. Adrian is not happy about this. Nightclub owner Willi also puts pressure on the couple because he wants to place Apia in a massage parlor. Switzerland MathiasGnädinger ChristianKohlund DieterMeier StephanieGlaser"
527283,Champion,"A ne'er-do-well must man up to confront his brother's tormentors, and wise up in order to fight for the love of the right woman. Action Drama Romance India Jeet SrabantiChatterjee RajeshSharma NimuBhowmick"
962486,Desert Shadows,"After the death of their father, two brothers decide to travel to hunt and strengthen their bonds. However, they are surprised when they themselves see the prey of a deadly creature that roams the desert. Horror UnitedStatesofAmerica AndyToulouse EmilySweet RichardLeacock MitchPileggi monster survival creaturefeature"
426877,Totoy Boogie,"Owners of an old dance studio's and veterans in vodaville. Failure to reach their dreams of becoming a famous dancing duo, poured all the desired gain sole son Sonny. Due to the inherited skills from parents, became a dance instructor in their studio. Drama Philippines LloydSamartino EddieGarcia MarissaDelgado RosannaOrtiz philippines"
20307,Renegades,"While investigating police corruption in his department, undercover cop Buster McHenry is forced to participate in a heist, leading to innocent casualties and the theft of an ancient Lakota tribal spear. After McHenry ends up severely wounded, he is taken in by Native American Hank Storm, who is out to recover the spear and avenge the death of a loved one in the heist. Action Crime Thriller UnitedStatesofAmerica KieferSutherland LouDiamondPhillips JamiGertz RobertKnepper undercovercop"
142906,Quarantined,A family of doctors that runs a medical clinic finds itself up against a sudden cholera epidemic and other difficulties like a movie star who refuses to cooperate with her treatment. Drama TV Movie UnitedStatesofAmerica GaryCollins JohnDehner SusanHoward GordonPinsent cholera hospital doctor epidemic failedtvpilot
1452378,Night Creatures,"After serving his prison sentence, Dylan wants to cut ties with his past. However, because of an outstanding debt, he is forced into a final break-in at the popular Brasserie Papillon. There he meets the mysterious Margot. Their meeting unintentionally puts each other's fate in their hands. But neither considers Tonio, Papillon's flamboyant waiter. Their paths cross during 1 dramatic night that will change their lives forever. Mystery Drama Thriller Belgium AiméClaeys MaaikeNeuville MatteoSimoni CarryGoossens filmnoir"
871056,Women's Prison,"A prostitute and her stepfather are falsely accused of murder, imprisoned, sexually abused and tortured. The real murderer will be discovered - and the girl will take revenge. Japan MichiyoYasuda SanaeNakahara ShigakoShimegi MayumiNagisa"
47697,Othello,"Manipulated by his jealous ensign Iago, the Moorish general Othello is driven to believe that his new wife Desdemona is unfaithful, setting in motion a chain of deception, jealousy, and violence that leads to tragedy. Drama Italy UnitedStatesofAmerica Morocco OrsonWelles MicheálMacLiammóir RobertCoote SuzanneCloutier husbandwiferelationship victim basedonplayormusical love murder interracialmarriage tragiclove handkerchief resentment jealoushusband fatherdaughterconflict mistrustofwife"
21332,Quicksilver,"Jack Casey used to be a hot-shot stock market whiz kid. After a disastrous professional decision, his life in the fast lane is over. He loses his nerve and joins a speed delivery firm which relies on bicycles to avoid traffic jams of San Francisco, is attracted to a fellow bicycler, Terri, and befriends Hector, a budding entrepreneur. Can Jack regain his nerve and his self-respect, and rebuild his life on a more sound basis? Action Adventure Drama UnitedStatesofAmerica KevinBacon JamiGertz PaulRodríguez RudyRamos newyorkcity bikeriding cycling"
751467,Folil,"Folil, ""root"" in mapunzungun, is an invitation to question the relationship of humanity with nature; the way we think about it and inhabit it. Two young Mapuche people from the communities of Pukura and Traitraico, in southern Chile, face the difficulty of protecting the forest in order to continue collecting wild mushrooms, their food and medicine. The territory itself and the affected Mapuche communities are making the world aware of their problems, where the language of nature faces the paradoxes of development. Drama Chile AndrewBargsted RallénMontenegro RosarioCatripan DanielPunulef mapuche"
714040,White Goldfish,"Stella, a 10-year old girl, stumbles on her mother’s intimate relationship with the mysterious Patty. While punishing her mother, she gets confronted with the complexity of adult relationships. Drama Belgium CircéLethem FemkeDebeule PieterPiron CatoCatteeuw shortfilm"
47462,Everyone,Complications arise when family and friends gather for a gay couple's backyard wedding. Comedy Romance UnitedStatesofAmerica KatherineBillings MichaelChase MattFentiman BrendanFletcher conflict wedding gaymarriage backyard lgbt gaytheme
760204,The Lair,"Royal Air Force pilot Lt. Kate Sinclair is on her final flight mission when her jet is shot down over one of the most dangerous rebel strongholds in Afghanistan. She finds refuge in an abandoned underground bunker where deadly man-made creatures known as Ravagers — half-human, half-alien, and hungry for human flesh — are awakened. Horror Action UnitedKingdom UnitedStatesofAmerica CharlotteKirk JonathanHoward JamieBamber MarkStrepan bunker afghanistan afghanistanwar(2001-2021) murder creature desert aliendna medicalexperiment russian war"
562600,Young Hearts,Two young neighbors embark on a first love relationship in which they struggle to remain kids amid the complexities of modern adolescence. Romance Comedy UnitedStatesofAmerica QuinnLiebling AnjiniTanejaAzhar TannerOrcut JackPoole highschool newlove romcom lossofvirginity romance comingofage love
49691,Mortal Transfer,"Michel, a psycho-analyst, falls asleep while listening to his patient Olga, a kleptomaniac and a sexual pervert, tell him how she likes her husband beating her. When he wakes up, he finds Olga having been choked to death. He now has to deal with a body, with Olga's rich husband who thinks she stole money from him, and with all his patients' insanity that haunts him. Comedy Thriller Crime France Germany Jean-HuguesAnglade HélènedeFougerolles Predrag'Miki'Manojlović ValentinaSauca basedonnovelorbook sadomasochism cadaver whipping psychoanalyst eroticmovie"
752435,Clearwater,"A young woman visits a secluded riverbank to relax in the sun. When a mosquito bites her, it becomes clear that there is a secret force of nature at work. And it wants more than just a drop of blood. Science Fiction Horror Taiwan JoanLoLuo"
380081,Sputnik,"Single, in my thirties, successful man, not looking for anybody."
119356,Old Boyfriends,"When her marriage falls apart, a psychiatrist seeks out those of her former boyfriends who left the biggest impact on her life, mostly in a bad way. Drama UnitedStatesofAmerica TaliaShire RichardJordan JohnBelushi KeithCarradine ex-boyfriend suicidal psychiatrist failingmarriage womandirector"
291726,Running Mates,A governor running for President gets revealed to be a serial philanderer. TV Movie Drama Comedy UnitedStatesofAmerica TomSelleck LauraLinney FayeDunaway NancyTravis politics
422962,Buns,"A mentally disturbed ""Hamburger Killer"" stalks the streets murdering unsuspecting fast food diners in this 1978 low budget comedy-horror short. Comedy Horror UnitedStatesofAmerica MarkPirro GlennCampbell PaulButler BobbiDorsch hamburger childhoodtrauma serialkiller fastfood"
633660,Bullfrogs,"A nameless scavenger finds a body in the swamp. Moss is set on fire. The horror of being alive leads to a loving embrace. We might be seeing the beginning of a new life or perhaps a nightmare that endlessly repeats itself. Starring Paul Soileau (aka Christeene, Rebecca Havemeyer) & Llywyn Máire. This dark fairy tale was filmed in glorious 16mm, in the late 1990s, and then remastered, with an original score by Curtis Heath, in 2019. Horror Fantasy UnitedStatesofAmerica PaulSoileau LlewynMáire neworleans,louisiana swamp darkfairytale"
71704,Air Panic,"FAA system analyzer named Neil McCabe is the only person who seems to have this different hunch towards a group of international terrorists after a horrific plane incident occured. He thinks that an evil genius computer hacker sets out and manipulate the computer electronical system which linked to several airplanes to cause destruction and tragedy. In order to prevent the mishap, McCabe and his teammate, Rudy, finds out about the machine used by the criminals which leads them to a psychotic thrilling fight between the terrorist. Action Drama Thriller UnitedStatesofAmerica RodneyRowland KristannaLoken AlexanderEnberg TedShackelford airplane airport psychopath pilot nuclearpowerplant airplanehijacking aviation suicidal disaster terrorism disfigurement insubordination"
27397,Crossing Delancey,"Thirty-something Isabelle spends her time going from her tiny, solitary West Side apartment to that of her grandmother on the Lower East Side. While her grandmother plots to find her a romantic match, Isabelle is courted by a married, worldly author, Anton, yet can't seem to shake the down-to-earth appeal of Sam, a pickle vendor. Comedy Romance UnitedStatesofAmerica AmyIrving PeterRiegert ReizlBozyk JeroenKrabbé matchmaking womandirector"
995519,Portrait,"Esther is beautiful beneath the surface, in an office where the surface is all that matters. Plus she has brains and about 100 extra pounds. Her nasty, brutish, and tall colleagues (Donna, Caroline, and Erica) make fun of her even as they depend on her knowledge. One day, she excitedly offers to show them a portrait she's had taken by Bud, of ""Bud's Glamour Shots,"" who had spammed the office with an e-mail promising a picture that will reveal her true inner self. Cut to Esther, driving home in tears. That night she sleeps with the portrait near the bed and awakes to discover something extraordinary. When the three harpies see the result, will they book a session with Bud? Comedy AmandaDetmer JacquelineAnderson MinnieDriver SabraMiller"
489162,Denmark,"Herb’s life is a mess. He’s lost his welfare, can’t hold a job, can’t talk to his son, has a neighbour who won’t shut up and a diet that consists mainly of cheap beer and mushy peas. It’s no way to live and he knows it. Then he learns from a TV news report that Danish prisoners have it way better than he does: a job, accessible healthcare, the quiet of the countryside, even an HDTV. They’re practically living in hotels. He says goodbye (and good riddance) to his dingy flat and smuggles himself to Denmark aboard a cargo ship, landing in a quaint town with everything he needs -- including a bank to rob. But when he meets a friendly local barmaid and a lovable stray dog that won’t leave his side, he begins to wonder if prison really is his only chance of a fulfilling life. Comedy UnitedKingdom RafeSpall SimoneLykke SteveSpeirs JoelFry"
234351,Highway Runnery,"Wile E. Coyote chases the Road Runner around an old jalopy that starts up and runs him over, with the Road Runner at the wheel. Animation Comedy UnitedStatesofAmerica roadrunner"
211059,September,The death of a pet prompts the unraveling of a woman. Drama Germany Greece KoraKarvouni MariaSkoula NikosDiamandis IriniKolliakou womandirector
608826,Saekano the Movie: Finale,"After blessing software announced their first work, Eriri and Utaha leave the group to join popular creator Akane Kosaka in developing a major game called Fields Chronicle. Meanwhile, Tomoya and Megumi join hands with their new members and various other parties to produce their new game. What will become of Eriri and Utaha’s major work? Will the relationship between Tomoya and Megumi change? And what will be the ultimate fate of blessing software’s new game? Animation Comedy Romance Drama Japan YoshitsuguMatsuoka KiyonoYasuno SaoriOnishi AiKayano harem sequel schoollife gamedesign anime gamedevelopment basedonlightnovel"
614622,Kisss.....,"A young man, Jimmy known as “Kisss”, wanders on the bridges of Paris, carrying a sign “for rent”: he offers his services as a companion, in exchange for a can of tin per hour. He meets a young woman, Renée, who then takes him into her home. Both are maintained by Renée's sister, the naive Jacqueline. The latter works as a secretary for a businessman who pursues her with his attentions. Comedy France ChristineFersen Rellys RolandLesaffre FrançoiseArouet lsd hippies"
1148353,The Immortal Witch,"A group of friends on a pre-wedding photoshoot at a luxurious and vintage villa unexpectedly find themselves trapped in the sacred lair of Mak Lampir, who is said to crave eternal beauty. Can they survive Mak Lampir's deadly game? Horror Thriller Indonesia JoleneMarie RoryAsyari GandhiFernando GePamungkas indonesia horor"
600368,Light Fingers,"""Light Fingers"" is both the name and the physical description of this film's hero, a dapper petty thief. Crime Drama UnitedStatesofAmerica IanKeith DorothyRevier CarrollNye RalphTheodore"
803861,The Stay,"Two couples rent a secluded house for a weekend getaway, and encounter an odd caretaker while facing a dangerous secret. Thriller UnitedStatesofAmerica RobMayes ScottHammDuenas NijaOkoro MicheleMartin"
587171,Yrkesmän emellan,Short based on Stig 'Slas' Claesson's three Stockholm stories. Drama TV Movie Sweden UlfJohansson StefanEkman MärtaDorff StigOssianEricson
271139,Goyescas,"Two women (both played by Imperio Argentina) from different social backgrounds, a singer and a countess, become entangled in a love triangle over their love for the same man. Music Drama Spain ImperioArgentina RafaelRivelles ArmandoCalvo ManoloMorán"
78969,Thaayagam,"Three death row convicts escape from jail and hijack a plane with a scientist on board. The pilot, however, lands the plane in Kashmir. What happens when a terrorist comes looking for the scientist? Action Drama Vijayakanth Ranjitha Napoleon Vinita"
413452,Cardboard Boxer,"Gentle and broken, a homeless man fights others on video for money but soon finds comfort in an unlikely friend and the lost diary of a young girl. Drama UnitedStatesofAmerica ThomasHadenChurch TerrenceHoward RhysWakefield BoydHolbrook"
27951,Ghostwood,"Driven to investigate the mysterious disappearance of his father, New York psychologist Ed Hunter travels to a remote village in the West of Ireland and finds a community that has been living in fear for centuries. He meets a mysterious girl who tells him that his father had been searching for the spirits of a mother and child who were buried alive in the nearby forest over 1000 years ago. Horror Thriller Ireland PatrickBergin RobertSheehan AlanDevine ShaneConnaughton ireland"
39472,Man Trouble,A sleazy but affable guard dog trainer is blackmailed to steal a manuscript for a tell-all book from one of his clients. Comedy Romance Italy UnitedStatesofAmerica JackNicholson EllenBarkin HarryDeanStanton BeverlyD'Angelo
308639,Dope,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself. Crime Drama Comedy UnitedStatesofAmerica ShameikMoore ZoëKravitz A$APRocky KierseyClemons california hip-hop harvarduniversity geek comingofage losangeles,california drugs highschoolstudent inglewood"
1474851,Grey Matter,"An aging, small-town liquor store owner and his two friends, confront a local man who has been transformed into a cat eating, mold-monster. Horror UnitedStatesofAmerica TedRooney ErnestAdams VictorMorris StephenKelsey basedonshortstory shortfilm adaptation dollarbaby"
47550,Ruckus,"Madoc County is a quiet and peaceful place until vagrant Kyle Hanson arrives. The people of Madoc County are repelled by his appearance and want to chase him out of the city. Unfortunately for them, Kyle Hanson is a former Vietnam elite soldier and he uses his skills to fight back. Thriller Drama Action Comedy UnitedStatesofAmerica DirkBenedict LindaBlair RichardFarnsworth MattClark vietnamveteran smalltown warveteran harassment manhunt"
721057,Last Ninja: Red Shadow,"At the end of the Edo Period which brought the era of the samurai to a close, Ryu is the descendant of a ""genin"", the lowest rank in the ninja hierarchy. Due to such a low rank, he lives a miserable existence. Then a secret order is received from Katsu Kaishu bidding for the recovery of princess Shizuka, a Satsuma native, from the home of a prominent vassal in Edo. Action Japan KanichiroSato KouseiYuki MayuYamaguchi TarōNakatani jidaigeki"
1305295,Hiraya,"A mysterious woman found unconscious in a river. She wakes up not remembering anything and is unable to speak. The townspeople take advantage of Hiraya, but it seems that those who do, always end up in misfortune. Drama Philippines RicaGonzales DeniseEsteban QuinnCarrillo ItanMagnaye sexy"
307788,Bada Kabutar,"In order to extract a huge sum of money from underworld don, Dharamdas, Mama Rampuri and his nephew, Bhola and others kidnap Dharamdas' child, not knowing that Dharamdas' love for money is far greater than his love for his child, and that Dharamdas himself is quite capable of kidnappings and murder himself. AshokKumar DevenVerma KeshtoMukherjee LeelaMishra"
197926,Sincerely Yours,"He dazzled America for decades with his musical artistry. Now fans as well as those curious about this exciting entertainer’s unique appeal can relive the Liberace magic in his only starring film, Sincerely Yours. In a poignant story scripted by Irving Wallace, Liberace plays a concert pianist threatened by deafness. Plunged into despair, he finds escape from personal sorrow by secretly involving himself in the problems of strangers. Liberace touches the heart and delights the ear with sparkling renditions of 31 selections from Chopin to Chopsticks. Along the way he romances Joanne Dru and Dorothy Malone, trades barbs with old pro William Demarest and in a warmly humorous nightclub scene, pokes fun at his own image as the 1950s matinee idol of the little-old-lady set. From beginning to end, Sincerely Yours perfectly captures the charisma and sheer musicality of the legendary Mr. Showmanship. Music Romance Drama UnitedStatesofAmerica Liberace JoanneDru DorothyMalone AlexNicol newyorkcity secretlove musician deaf eavesdropping sympathy surgicaloperation playingpiano musicrehearsal carnegiehall concertpianist concerto 1950s lipreading hearingimpaired pianoplayer deafpianist suddendeafness"
1215480,Memoirs,"A bright-eyed and idealistic young writer named Johnny Daze comes to town prowling for something to write about. What he finds is a sinister back alley forbidden zone peopled by gays, artists, prostitutes, transvestites and virtually every kind of conceivable bad influence. Drama Canada PhilippeBaylaucq NormaJeanSanders JuliaGilmore ClaireNadon"
524750,Babek,It is an epic movie about an Azerbaijani martur-hero who revolted against the Arab invasion of the 7th century. History War Action SovietUnion RasimBalayev HasanaghaTurabov AmaliyaPanahova TamaraYandiyeva
1304724,Mary,"Moving through its five parts, the work describes a cycle of birth through to death, depicting both an eternal, universal Mary, and an earthly Mary representing human life on Earth. Drama UnitedStatesofAmerica ArianaAfradi LolaGayle ShinichiIova-Koga BraedenMarcott london,england videoart avantgarde st.paul'scathedral"
1251246,King Frankie,"Following the death of his father, the past catches up with Dublin taxi driver, Frank Burke. Drama Ireland PeterCoonan OliviaCaffrey RuairíO'Connor RobMalone"
1005102,Smog,"Thick, deadly smog blankets the globe, reducing visibility to less than a few metres. In a secluded farmhouse, a woman and her overbearing husband attempt to find resources and survive using a series of walking trails crafted from ropes and stakes. One night, the woman is alerted to the presence of someone or something else deep in the smog. Desperate to escape the farmhouse, the woman attempts to meet the unknown and risk everything to leave her loveless and abusive relationship behind. Horror Drama NewZealand KaliKopae CalvinTuteao newzealand smog shortfilm aotearoa"
1007685,Spare Keys,"Nancy, East of France. Summertime. Seeking to escape her troublesome family environment, Sophie, 15, jumps at the chance to get the spare keys to her wealthy friend Jade's house. While enjoying the spacious home she thought deserted for summer, she bumps into her friend's older brother Stéphane, who, as fate would have it, was also planning on staying. But instead of chasing her out, Stéphane will choose to leave the door open as an invitation to a summer Sophie never expected. Comedy Romance France CélesteBrunnquell QuentinDolmaire ChloéMons MeganNortham"
190199,Fresh Airedale,"Shep the dog is seen by his master as loyal and loving, but the cat knows he is really a self-centered, conniving weasel who lets burglars in the house and takes credit for the good deeds of others. Animation Comedy UnitedStatesofAmerica MelBlanc FrankGraham"
140084,Blücher,"Blücher is a 1988 Norwegian thriller film directed by Oddvar Bull Tuhus, starring Helge Jordal, Frank Krog and Hege Schøyen. Two North Sea divers who have recently been fired plan to vindicate themselves by a pioneer expedition to the wreckage of the German cruiser Blücher, at the bottom of the Oslofjord. The expedition soon becomes entangled in political intrigues. Action Adventure Norway HelgeJordal HegeSchøyen FrankKrog JackFjeldstad"
28028,Sonny,"New Orleans, 1981. Sonny Phillips, just discharged from the Army, returns home. The only life he's known is as a gigolo, working for his mother, but he wants to leave that behind. However, the job his Army buddy promised doesn't materialize, and he can't escape his past. Crime Drama UnitedStatesofAmerica JamesFranco BrendaBlethyn HarryDeanStanton MenaSuvari neworleans,louisiana gigolo militarydischarge 1980s armyveteran soulsearching neworleans"
57022,Sunshine State,"A woman and her new husband returns to her hometown roots in coastal northern Florida, and must deal with family, business, and encroaching real estate development. Drama UnitedStatesofAmerica JaneAlexander MaryAlice AngelaBassett GordonClapp florida"
222769,Woundings,A government program is trying to entice women to go to a remote island and become companions to war-scarred soldiers. Drama UnitedStatesofAmerica JulieCox SammiDavis EmilyLloyd CharlieCreed-Miles
330916,King Jack,"Growing up in a rural town filled with violent delinquents, Jack has learned to do what it takes to survive, despite having an oblivious mother and no father. After his aunt falls ill and a younger cousin comes to stay with him, the hardened 15-year-old discovers the importance of friendship, family, and looking for happiness even in the most desolate of circumstances. Drama UnitedStatesofAmerica CharliePlummer CoryNichols ChristianMadsen DannyFlaherty smalltown melancholy comingofage ruralarea fighting teenageboy swear"
297,Meet Joe Black,"Bill Parrish has it all - success, wealth and power. Days before his 65th birthday, he receives a visit from a mysterious stranger, Joe Black, who soon reveals himself as Death. In exchange for extra time, Bill agrees to serve as Joe's earthly guide. But will he regret his choice when Joe unexpectedly falls in love with Bill's beautiful daughter Susan? Fantasy Drama Romance UnitedStatesofAmerica BradPitt AnthonyHopkins ClaireForlani JakeWeber lifeanddeath brokenengagement loveatfirstsight fireworks religionandsupernatural basedonplayormusical fate teenagecrush grimreaper doctor millionaire deathpersonified deathincarnate angelofdeath romantic appreciative compassionate"
1195924,Kasiminte Kadal,Tale of a 13-year-old boy who is forced to shift from a 'happening' city to a quiet seaside town with his terminally ill father. Drama HarishUthaman AryaSalim
16907,Naruto the Movie: Ninja Clash in the Land of Snow,"Naruto is thrilled when he is sent on a mission to protect his favorite actress, Yukie Fujikaze, on the set of her new movie, The Adventures of Princess Gale. But when the crew ventures out to film in the icy, foreboding Land of Snow, Yukie mysteriously flees! Naruto and his squad set off to find her... unaware that three Snow Ninja lie in wait, with a sinister purpose that will force Yukie to face her hidden past! Comedy Action Animation Adventure Japan JunkoTakeuchi ChieNakamura NoriakiSugiyama KazuhikoInoue ninja shounen anime adventure"
44318,Achilles,"With the loss of Patroclus (his undeclared male lover), Greek warrior Achilles returns to the Trojan War. Animation War Fantasy Drama Romance UnitedKingdom SimonGreen DavidHolt DerekJacobi TimMorgan dance trojanwar greekmythology shortfilm"
100262,Surreal Estate,"An English novelist is lured, with disconcerting and disorienting results, into purchasing a crumbling mansion by what he imagines are the deliberately ""literary"" ploys of its housekeeper and two mysterious, lurking women. Drama Fantasy France LeslieCaron BulleOgier Marie-FrancePisier CorinRedgrave writer"
36911,Shredder,"At an exclusive, secluded North American ski resort up on Mount Rocky Summit, brutal slashing, severing and beheading on a group of teenagers are taking place and are believed to be the work of a mysterious skier dressed in black. Comedy Horror UnitedStatesofAmerica ScottWeinger LindseyMcKeon JuleahWeikel BillyO'Sullivan snow snowboard"
2969,A Daughter Of Destiny,"Hanns Heinz Ewers' grim science-fiction novel Alraune has already been filmed twice when this version was assembled in 1928. In another of his ""mad doctor"" roles, Paul Wegener plays Professor Brinken, sociopathic scientist who combines the genes of an executed murderer with those of a prostitute. The result is a beautiful young woman named Alraune (Brigitte Helm), who is incapable of feeling any real emotions -- least of all guilt or regret. Upon attaining adulthood, Alraune sets about to seduce and destroy every male who crosses her path. Ultimately, Professor Brinken is hoist on his own petard when he falls hopelessly in love with Alraune himself. Alraune was remade in 1930, with Brigitte Helm repeating her role, and again in 1951, with Hildegarde Knef as the ""heroine"" and Erich von Stroheim as her misguided mentor. Drama Fantasy Science Fiction Horror Germany BrigitteHelm PaulWegener IvánPetrovich MiaPankau witch prostitute monster silentfilm psychotronic expressionism germanexpressionism"
795193,Hollywood Fringe,"Two married, down-on-their-luck, actors decide to put on a site-specific play about their unsuccessful life in Hollywood. Comedy Music UnitedStatesofAmerica JenniferPredinger JustinKirk EricaHernandez KarineBagoumian hollywood actor"
534023,Killer Mosquitos,"A group of friends, spending the weekend in a house in the isolated countryside, are attacked by a swarm of killer horseflies that feed on human flesh like piranhas. The group soon discovers that the only deterrent that can keep the insects away is THC, the main ingredient that makes up cannabis. Their only hope of survival is therefore given by the consumption of grass, with all the consequences that entails. Horror Comedy Italy AlessioLapice CristinaMarino SalvatoreLangella FilippoTirabassi"
28270,Gambit,"Harry Dean is a career burglar set on stealing a piece of priceless art from the world's wealthiest man, Mr. Shahbandar. With the help of exotic showgirl Nicole Chang, he concocts the perfect scheme for how the robbery should go and lays it out point by point. However, when the team tries to execute the plan, perfection and reality don't quite match up, and Harry's vision begins to unravel in this twisty tale of a heist gone wrong. Comedy Crime UnitedStatesofAmerica ShirleyMacLaine MichaelCaine HerbertLom RogerC.Carmel middleeast flamenco statuette burglary hongkong fallinginlove artthief millionaire artdealer assumedidentity"
512857,Afflict,"A stunning example of a chance meeting at a book signing, evolving into a set of events leading to murder - after murder - after murder! Kevin, a newly successful author, crosses path with a manipulative and seductive young woman, Summer, and her unsavory associates. A simple indiscretion quickly becomes a web of kidnapping, blackmail, and cold-blooded killings; the characters range from being naive to conniving, leading an audience wondering who the real victim is in this sordid one-night-stand. Thriller TomBonello LordisDePiazza ZachariahWaller TaylorKilgore manipulation serialkiller successfulauthor"
411626,Gangsterdam,"Ruben, Durex and Nora are three students in their last year of college. Ruben has already failed his exams once due to his lack of self-confidence. He's been as useless with Nora, to whom he dares not confess his feelings. And his childhood friend Durex, the most embarrassing guy in the world, is no help at all. When Ruben discovers that Nora is a dealer and that she's going to Amsterdam to bring back a new kind of drug, Ruben bucks up the courage to accompany her. This trip to Amsterdam is an ideal situation in which to at last seduce Nora. But his bad luck: Durex comes along for the ride. While the trio discover Europe's craziest capital, their lives really get complicated when they realize that the drug they've just picked up belongs to one of Amsterdam's most dangerous gangsters. Very quickly, Ruben, Durex and Nora will understand that to get their old lives back, they must stop being nerds in order to become true heroes. Action Comedy France KevAdams ManonAzem CômeLevin MonaWalravens amsterdam,netherlands gangster"
45132,Super,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills. Comedy Action Drama UnitedStatesofAmerica RainnWilson ElliotPage LivTyler KevinBacon drugdealer bomb gun superhero darkcomedy gore comicbook vigilante comicbookshop comicbookcollector dinner policeofficer cosplay duringcreditsstinger"
272093,Maddalena,The love story between a free-spirited girl and a priest. Drama Romance Italy Yugoslavia LisaGastoni EricWoofe IvoGarrani PaoloBonacelli love priest freespirit
1957,Enough,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family. Drama Thriller UnitedStatesofAmerica JenniferLopez BillyCampbell TessaAllen JulietteLewis husbandwiferelationship waitress self-defense violenceagainstwomen stalking domesticviolence hiding physicalabuse namechange henchmen abuse abusivemarriage abusivehusband youngdaughter threatenedwoman escapingabuse richmarriedcouple goneintohiding friendssincecollege"
321635,Henry Ford,HENRY FORD paints a fascinating portrait of a farm boy who rose from obscurity to become the most influential American innovator of the 20th century. History Documentary UnitedStatesofAmerica OliverPlatt HenryFord StevenWatts DouglasBrinkley antisemitism racism womandirector
